Admin,pairs_n,points_n,ph_variogram_mean,ph_vario_sd,log_SOC_variogram_mean,log_SOC_vario_sd
20201046,6,3,0.19874743212524842,7.379820834026464e-4,0.20416157605302132,1.6015854192993708e-4
20201801,1,1,0.19818299422696223,NA,0.2040392923830898,NA
20202001,21,6,0.20261107811729887,0.0029121858547725443,0.2050108595107566,6.426295819742705e-4
20202005,3,2,0.19966644402701325,0.0012727712621252187,0.2043616483215817,2.767290761574539e-4
20202007,1,1,0.1981608560302722,NA,0.20403452998792293,NA
20202901,15,5,0.2027594193974996,0.0036609366637136973,0.20504500331613953,8.140720073760636e-4
20202902,528,32,0.21690652466040225,0.01544855708490093,0.2082912415724603,0.0035910832591112864
20203004,1,1,0.1990997336874566,NA,0.20423757355497751,NA
20203005,3,2,0.19893879430618272,7.871253073037366e-4,0.20420297893979084,1.709595333260377e-4
20203008,1,1,0.20107268664368497,NA,0.20466852210123887,NA
20203015,1,1,0.20110468035248524,NA,0.20467554606442842,NA
20203018,1,1,0.1983781549872833,NA,0.20408134459518285,NA
20203027,1,1,0.2014304302815569,NA,0.20474711841891713,NA
20203028,6,3,0.1995283095765825,0.0014102338236442525,0.20433188239259198,3.074874355440665e-4
20203901,2701,73,0.22675189047925032,0.01966166890207228,0.21060377568036137,0.0046432937053302
20204008,1,1,0.20086305588590253,NA,0.20462252457644547,NA
20204009,1,1,0.1987742167278177,NA,0.20416697374536744,NA
20204011,1,1,0.19878614904796493,NA,0.2041695584486359,NA
20204012,3,2,0.2040164527209449,0.004441006208876577,0.2053239832371823,9.81275736116923e-4
20205001,91,13,0.20259937990771343,0.0036189380684065616,0.20501013596475418,8.01595055195986e-4
20205002,3,2,0.2001780166964248,0.0017698727553580574,0.20447368256831913,3.877142418919368e-4
20205003,1,1,0.19822076378329637,NA,0.20404742150808897,NA
20205007,1,1,0.1983298994858144,NA,0.20407093640017526,NA
20205008,1,1,0.19933941283550932,NA,0.2042896640874963,NA
20205009,1,1,0.19843885734381222,NA,0.20409444594923654,NA
20205013,3,2,0.1996236016601767,0.001227996668982782,0.2043521665834316,2.6804608359017534e-4
20205014,3,2,0.19842224695739807,3.1304828012745586e-4,0.20409094391774524,6.755261643716495e-5
20205020,3,2,0.2013219401007075,0.0027489762743708283,0.20472585476388136,6.030188988798252e-4
20205021,15,5,0.2013256803502157,0.0032561975844393213,0.20472853903379898,7.194925696166566e-4
20205022,3,2,0.198768299456568,6.132958373009976e-4,0.20416595046528097,1.3263119609264546e-4
20205026,1,1,0.19893886147266526,NA,0.20420266041803917,NA
20205030,21,6,0.2016971773957675,0.002928956615801842,0.20480951546202403,0.00064616605785636585
20205032,3,2,0.20248327971231747,0.003381615166107301,0.2049823892827896,7.467376638692581e-4
20206002,10,4,0.20074087652934927,0.0020989886052885207,0.20459780676374248,4.607317612024824e-4
20206003,6,3,0.2021830745908999,0.003244859069162896,0.2049172684698451,7.117991867383234e-4
20206005,6,3,0.19916978493468934,5.778788669668904e-4,0.20425299104006123,1.257618600633223e-4
20206013,28,7,0.20117244254756525,0.0028516664732889455,0.20469400783704716,6.300561760834879e-4
20206015,1,1,0.19901005838309047,NA,0.20421810667909557,NA
20207901,5995,109,0.23743504630125117,0.025450942682879188,0.21318352396181875,0.006117882159106877
20301003,3,2,0.19865995277866322,5.571558740202535e-4,0.2041424610664186,1.2043810087190668e-4
20301008,3,2,0.1997833382582579,0.0014645536921075052,0.20438726398909082,3.1957959740739386e-4
20301009,1,1,0.19982284618580598,NA,0.2043949748591878,NA
20301901,28,7,0.20820430980528007,0.009166610756586886,0.20627852000020902,0.0020819909338158976
20302001,1,1,0.19806512371196433,NA,0.20401396012837972,NA
20302005,3,2,0.19903911099127974,7.610406452020808e-4,0.2042247099763315,1.6540647687156724e-4
20302006,10,4,0.19921602070814137,7.673430303114059e-4,0.20426326505456288,1.6660228799552618e-4
20302007,6,3,0.20058139490394497,0.002008858396593604,0.20456266612972335,4.3986252221045615e-4
20302008,6,3,0.20381154405430538,0.004891131073926802,0.20528070249237135,0.0010877824761895566
20302009,1,1,0.19843677528982648,NA,0.20409399643043488,NA
20302013,3,2,0.2012039077628813,0.002742794051097394,0.20470007633985537,6.003260708769728e-4
20302015,3,2,0.19868646298791992,5.71943444076048e-4,0.20414821481409026,1.2358146673230606e-4
20303002,1,1,0.19807139047586805,NA,0.20401530525119566,NA
20303009,1,1,0.19835551278105792,NA,0.20407646014126768,NA
20303012,1,1,0.19847728357936917,NA,0.2041027440835899,NA
20303015,1,1,0.19876373990439233,NA,0.20416470453852573,NA
20303019,6,3,0.19851389072423722,4.175577830876278e-4,0.2041108084937687,9.033268500427687e-5
20303024,1,1,0.1994975053534584,NA,0.2043240684448941,NA
20303025,1,1,0.1985959048673909,NA,0.20412838132916383,NA
20303027,10,4,0.19907391990388648,5.707306602680842e-4,0.2042322340577879,1.2362223972359128e-4
20303028,1,1,0.19813903806259356,NA,0.2040298383515385,NA
20303031,1,1,0.19802506349659466,NA,0.20400536771882297,NA
20303035,1,1,0.19909653548102718,NA,0.2042368790634299,NA
20303041,1,1,0.19884334949572938,NA,0.20418195242728127,NA
20303046,1,1,0.19821585585219814,NA,0.20404636489757533,NA
20303051,1,1,0.20011581516248478,NA,0.20445893905534956,NA
20303052,3,2,0.19818800479423326,1.4245844092732017e-4,0.20404039393024162,3.0671438120072975e-5
20303055,1,1,0.1994819553562365,NA,0.20432068289589986,NA
20304001,6,3,0.20215545877747948,0.0021813025957193497,0.20490856915006114,4.805201147595646e-4
20304002,21,6,0.20169433444285417,0.0021771412930563444,0.20480735387200777,4.7861329504920807e-4
20304013,3,2,0.19964259956890829,0.0014194327548730829,0.2043567019177087,3.0827245830114373e-4
20304015,6,3,0.19825800206604136,1.3221796671251154e-4,0.20405546400868563,2.8479067166755318e-5
20305001,21,6,0.19991879079416577,0.001552969167442617,0.20441722336720924,3.403986122618024e-4
20305002,6,3,0.19957400949915993,9.724308304243003e-4,0.2043412578333134,2.1193832411539807e-4
20305003,1,1,0.19871500824463811,NA,0.20415415229461686,NA
20305004,3,2,0.19966674221558572,0.0014419804640004221,0.20436199242301553,3.131872769196566e-4
20305008,1,1,0.19804681206511446,NA,0.204010031056057,NA
20305011,6,3,0.19918932648453155,8.545608714721298e-4,0.2042574960325291,1.8578234736863915e-4
20305019,3,2,0.198114368620709,9.781753014198665e-5,0.20402455012703052,2.1027945794063846e-5
20305020,3,2,0.1985617781524859,5.159998311945606e-6,0.20412100251672313,1.1155174981806945e-6
20305021,3,2,0.20076171689714514,0.0022677487715661274,0.20460213888383857,4.969956966901938e-4
20305022,15,5,0.19913406343549195,8.205786538528309e-4,0.20424551862282284,1.7833782500879873e-4
20305026,1,1,0.1981516792618017,NA,0.204032556423847,NA
20305033,3,2,0.19836413493801752,2.544457840749358e-4,0.20407838108601262,5.4849553748095246e-5
20305901,15,5,0.2054201310705551,0.007038222359067348,0.2056459496756191,0.0015865214962689123
20401006,3,2,0.19862180883152186,5.286265356999292e-4,0.20413417509799758,1.1438761921214955e-4
20401009,1,1,0.1980180239562108,NA,0.204003859211712,NA
20401019,1,1,0.19817961173338092,NA,0.20403856461815348,NA
20401023,1,1,0.19838411339811196,NA,0.20408263018549425,NA
20401025,1,1,0.19958699311735628,NA,0.20434355807797644,NA
20401026,3,2,0.19973765783784558,0.0014959532959679732,0.2043775066804278,3.2504180519487354e-4
20401029,3,2,0.19841438381057547,3.2286148200273246e-4,0.20408924879025211,6.970799877221739e-5
20401035,6,3,0.19836533442598833,3.09517141496961e-4,0.20407868859976205,6.676045093107081e-5
20402002,1,1,0.20032836733978618,NA,0.20450540866683717,NA
20402003,10,4,0.19908172305669342,0.0011433494143578177,0.20423453111806317,2.4901640269692893e-4
20402005,1,1,0.1987920474927135,NA,0.20417083622841817,NA
20402011,1,1,0.20188779716583596,NA,0.20484777704974813,NA
20402012,1,1,0.198197748091868,NA,0.20404246725580352,NA
20402013,3,2,0.19905641823286585,8.689987957813264e-4,0.20422855970474682,1.888599686896714e-4
20402015,1,1,0.19804087746672064,NA,0.2040087581819456,NA
20402020,1,1,0.19804501478953973,NA,0.20400964554262777,NA
20402023,3,2,0.19930934285344615,0.0011116770033534082,0.20428375803275364,2.4155702755596903e-4
20402028,6,3,0.19900689630903817,9.761552707527281e-4,0.20421806110393448,2.1209999552169017e-4
20402033,1,1,0.19866189278624052,NA,0.20414265596623046,NA
20402034,1,1,0.19838307116131962,NA,0.2040824053052702,NA
20402037,1,1,0.19865764303793967,NA,0.20414173638794772,NA
20402038,1,1,0.20244535333618466,NA,0.20497073781740957,NA
20402040,1,1,0.19833074464924372,NA,0.20407111863889704,NA
20402042,1,1,0.19809888577821305,NA,0.20402120952694727,NA
20402047,3,2,0.1982020431709776,1.0731896287208013e-4,0.20404340540900368,2.3094830606643638e-5
20402048,1,1,0.19852566640040506,NA,0.20411319718015436,NA
20402049,3,2,0.19814208797306568,1.0384863309058806e-4,0.2040305090502275,2.233027745879e-5
20402050,1,1,0.19826004149775306,NA,0.20405588029706687,NA
20402051,1,1,0.200342923798111,NA,0.2045085929660164,NA
20402053,1,1,0.19865865134208827,NA,0.20414195456576711,NA
20402059,15,5,0.19921786092572827,0.0010072514597039368,0.20426395404266212,2.1902409533451078e-4
20403004,3,2,0.19871427962174149,5.914631684085635e-4,0.20415422075530223,1.2807442449419237e-4
20403005,1,1,0.1999068845945814,NA,0.20441331244994254,NA
20403006,1,1,0.19980029318502812,NA,0.20439005517103132,NA
20403007,3,2,0.19958486582981214,0.0012436551976680024,0.20434385776833777,2.702693025174635e-4
20403008,3,2,0.19976395040864295,0.001475968597172071,0.20438308687832119,3.2172650706625405e-4
20403011,1,1,0.20021447125922692,NA,0.20448050152821767,NA
20403012,1,1,0.19989754843150492,NA,0.2044112748256748,NA
20403014,1,1,0.19819619707457928,NA,0.20404213345699376,NA
20403018,3,2,0.19856127772941295,4.6880662166666584e-4,0.20412106431414254,1.0126819966178155e-4
20403026,3,2,0.19855813009042556,4.0127549468790813e-4,0.2041203317909917,8.674103448688796e-5
20403029,1,1,0.19801677042996688,NA,0.20400359064949766,NA
20403043,1,1,0.19837260816374583,NA,0.20408014789157852,NA
20404008,1,1,0.20038013456756693,NA,0.20451673408011875,NA
20404009,3,2,0.1996303930264229,0.0013750457051151907,0.2043538629764047,2.996239256382648e-4
20404012,1,1,0.19891380510010362,NA,0.20419722641983615,NA
20404025,1,1,0.19803843621236933,NA,0.204008234649802,NA
20404027,3,2,0.19988600049985306,0.0015192088088925692,0.2044098311333799,3.3045336459095446e-4
20404034,3,2,0.20018663989886867,0.0016771480147937706,0.20447545692714741,3.672944296454339e-4
20404041,3,2,0.19868092966904535,3.8052747506118497e-4,0.20414687731694972,8.225797324728446e-5
20404044,3,2,0.20032478497671746,0.0014429689460136173,0.2045054342234537,3.152878508570928e-4
20404046,1,1,0.1984446658122452,NA,0.20409570006195568,NA
20404048,3,2,0.20057937084923486,0.0011135550171343,0.20456077805649409,2.4423286044773546e-4
20404049,3,2,0.19834001146676475,1.685730160364796e-4,0.20407314257587958,3.6358825144778466e-5
20404050,1,1,0.19827006464021854,NA,0.20405803964403013,NA
20405001,1,1,0.1980510138680031,NA,0.20401093242682058,NA
20405002,1,1,0.1988276485176368,NA,0.2041785498140892,NA
20405005,1,1,0.19817627564889945,NA,0.2040378468798384,NA
20405008,3,2,0.19902766800298607,8.431178060632113e-4,0.2042222976749296,1.832258734845325e-4
20405028,1,1,0.19825866424712102,NA,0.20405558361166126,NA
20405043,6,3,0.1985269208170763,5.462926903044616e-4,0.20411375723902098,1.1804815021711576e-4
20405901,3,2,0.20253835371854093,0.0038151118749035796,0.20499563954400027,8.407309881343169e-4
20406001,3,2,0.19845425603633426,3.836034483317924e-4,0.20409788588129366,8.287758731798167e-5
20406013,1,1,0.19874225468614115,NA,0.20416005162760517,NA
20406019,1,1,0.20053561973088926,NA,0.20455076814033085,NA
20406022,6,3,0.19977430442152005,9.590123919812931e-4,0.20438492862872165,2.0861872058366133e-4
20406023,3,2,0.19865483784688512,5.530361161505772e-4,0.20414136710487327,1.1941639474049658e-4
20406026,1,1,0.19837152015865417,NA,0.20407991316847268,NA
20406030,1,1,0.19921500307179338,NA,0.204262614856047,NA
20406032,1,1,0.1980353953332566,NA,0.20400758259254978,NA
20406034,1,1,0.19891717291377592,NA,0.20419795673870994,NA
20406036,10,4,0.1989216232448769,7.965011676716257e-4,0.20419937550066955,1.731761086791991e-4
20406038,1,1,0.19835235356648176,NA,0.20407577873220087,NA
20407002,1,1,0.1984852397976927,NA,0.2041044626575554,NA
20407004,6,3,0.19958045661124482,0.0013706621778583202,0.20434320477017018,2.9870052134630103e-4
20407005,1,1,0.19854424112876207,NA,0.20411721163156402,NA
20407008,3,2,0.19815666239119809,5.5678252037620366e-5,0.20403363230224683,1.1970634131297323e-5
20407009,1,1,0.19830244500245314,NA,0.20406501760067433,NA
20407010,1,1,0.19842399261231544,NA,0.20409123685976607,NA
20407018,1,1,0.1991742363928974,NA,0.20425375632403148,NA
20407021,1,1,0.19920617746623603,NA,0.2042606968546327,NA
20501006,1,1,0.19851429535566079,NA,0.20411073999545024,NA
20501013,1,1,0.19829125942193315,NA,0.20406260676315166,NA
20501020,1,1,0.19848064232480458,NA,0.20410346956782977,NA
20502001,3,2,0.1996883348529381,0.0013611698949801613,0.20436645790275387,2.967097415571216e-4
20502004,15,5,0.2002523675235918,0.0017722896430615342,0.20449038292559024,3.889086514207471e-4
20502005,15,5,0.2003733702033784,0.0020564304478075434,0.2045174603979989,4.5044602261522666e-4
20502009,3,2,0.19953851991706176,6.821980618815274e-4,0.20433320232022462,1.487232728618811e-4
20502010,1,1,0.19834602165929427,NA,0.20407441308737378,NA
20502013,1,1,0.19828018868700803,NA,0.2040602210389089,NA
20502017,3,2,0.1987737342493889,4.3277738201358946e-4,0.20416698216197626,9.379397472540271e-5
20502023,1,1,0.198016360407027,NA,0.20400350280797988,NA
20502031,3,2,0.19921724991357823,9.896655268571283e-4,0.20426359473599345,2.1517606122460034e-4
20502032,6,3,0.19981608728063724,0.0012073516620604093,0.20439424855057942,2.6373648458560405e-4
20502902,28,7,0.20015011130432467,0.00194850620601544,0.2044684229125918,4.2778606222886907e-4
20503006,3,2,0.19833774884192057,2.8809916404987573e-4,0.2040727082624837,6.211353151152309e-5
20503008,1,1,0.19867965330454204,NA,0.20414649944725893,NA
20503010,1,1,0.19859515784148085,NA,0.20412821978205792,NA
20503016,1,1,0.1982251124339846,NA,0.20404835778050612,NA
20504001,6,3,0.2019886492393448,0.0032541405948907413,0.20487391405407201,7.18286913031129e-4
20504002,1,1,0.19833955536453618,NA,0.20407301856977325,NA
20504005,1,1,0.19864972194645758,NA,0.20414002248494686,NA
20504008,1,1,0.19901830713950422,NA,0.20421989679558958,NA
20504010,1,1,0.20026425623279384,NA,0.20449138685686694,NA
20504012,1,1,0.1997889816699546,NA,0.20438758792806105,NA
20504013,28,7,0.20267688839175244,0.003986145082189008,0.20502800869045787,8.858337629309357e-4
20504907,6,3,0.20007864971166234,0.002093649913996767,0.20445303900433615,4.5754495575889596e-4
20505001,1,1,0.19865733357989165,NA,0.2041416694275233,NA
20505003,15,5,0.19979303074664,0.0012345963844251086,0.2043893798582025,2.694821992174548e-4
20505022,1,1,0.20181145202885378,NA,0.20483096152906094,NA
20505023,3,2,0.19842767990312624,3.557382434287915e-4,0.2040921398473788,7.678322456893913e-5
20505027,1,1,0.1983864806408597,NA,0.20408314096851196,NA
20506002,6,3,0.1983891972060621,3.256866140906892e-4,0.2040838365262234,7.033269435214723e-5
20507004,3,2,0.2003615115755502,0.0016570584240301557,0.20451376415928113,3.6164288586283254e-4
20507005,3,2,0.1986053651149159,2.914705485480629e-4,0.20413048722916494,6.301878354070461e-5
20507006,10,4,0.19879292146260583,6.529403891087906e-4,0.20417135611360926,1.4172211243210223e-4
20507007,10,4,0.19952581278685877,0.001495086442334476,0.20433149954396151,3.267368687169753e-4
20507008,3,2,0.20004745318064407,0.0017619536505665526,0.20444543739942753,3.8336401800317564e-4
20507011,1,1,0.1989713665424993,NA,0.20420971139412042,NA
20507014,1,1,0.19814964203095783,NA,0.2040321183406253,NA
20507015,6,3,0.1987032344649361,3.5031148401183036e-4,0.20415169832156743,7.59107521491288e-5
20507016,1,1,0.19805330620154185,NA,0.20401142422942126,NA
20507025,1,1,0.19802930495762705,NA,0.20400627686133083,NA
20507036,1,1,0.1984401250806864,NA,0.20409471966077417,NA
20507037,28,7,0.2048598509340918,0.006479952818589416,0.20552017074883272,0.0014526410470776952
20507039,1,1,0.19880993572600963,NA,0.20417471174199056,NA
20507042,3,2,0.20131491714529817,0.0026903563181554786,0.20472394293530963,5.929095454634456e-4
20507044,6,3,0.19843062795062358,3.1941843697487005e-4,0.20409276447278024,6.907330406287745e-5
20508002,1,1,0.1996607866582925,NA,0.2043596376330756,NA
20508004,3,2,0.19866825520595002,5.006453918102767e-4,0.20414420744775044,1.0827164492584963e-4
20508006,1,1,0.19952399088740005,NA,0.20432983563667786,NA
20508007,3,2,0.19884146793351962,7.173830381313502e-4,0.20418186504159358,1.554062284613277e-4
20508010,3,2,0.19841334794270307,3.524735788393336e-4,0.2040890555535489,7.598652569685576e-5
20508013,15,5,0.1993730186217576,0.0010867900398017177,0.20429771914010764,2.3698275487648028e-4
20509001,3,2,0.19906868091193303,9.013674652291208e-4,0.20423126994591745,1.9571892327505726e-4
20509002,6,3,0.19993466752856803,0.001508074768108824,0.2044204572247644,3.302169533712583e-4
20509003,1,1,0.19828704162938668,NA,0.20406169779349592,NA
20509006,6,3,0.20298898721289005,0.002620081049976906,0.20509335256812808,5.780024981632175e-4
20510001,1,1,0.19820645793478928,NA,0.2040443418823842,NA
20601018,3,2,0.1983543007108401,2.960118611109967e-4,0.20407627304161516,6.390138453694135e-5
20601030,1,1,0.19837418829541803,NA,0.20408048879014581,NA
20601043,1,1,0.1981844287732972,NA,0.2040396010475016,NA
20601047,3,2,0.19864882675018627,2.9380326911444577e-4,0.2041398845525476,6.361241860699218e-5
20601056,1,1,0.19800405733431894,NA,0.20400086815598184,NA
20601057,3,2,0.1980398070849431,3.358370991445186e-5,0.20400853140398842,7.204113833903922e-6
20601062,1,1,0.19818955455491583,NA,0.20404070399833457,NA
20602007,1,1,0.19813907883393628,NA,0.20402984711700953,NA
20602023,3,2,0.19926694198811146,9.384779535052833e-4,0.20427433025350616,2.0419249668904597e-4
20602025,1,1,0.19872428597515565,NA,0.2041561609281985,NA
20602042,3,2,0.1984843407942628,0.00014875190012779513,0.20410428595294927,3.2116784090025325e-5
20602045,1,1,0.1985767909260275,NA,0.2041242482361341,NA
20602049,1,1,0.1981454195143713,NA,0.2040312103901531,NA
20602064,1,1,0.19829975793881405,NA,0.20406443842254415,NA
20602066,1,1,0.1992921312070601,NA,0.2042793814347265,NA
20602069,1,1,0.1980990088378642,NA,0.20402123596130442,NA
20602073,1,1,0.19856993471685613,NA,0.20412276587488357,NA
20602076,1,1,0.1985452833075172,NA,0.20411743689410533,NA
20602081,1,1,0.19805230000202792,NA,0.2040112083526505,NA
20602086,3,2,0.19963343742683895,0.0014001160420119203,0.2043546777771574,3.040661405551889e-4
20602087,1,1,0.19851120736280214,NA,0.20411007275650608,NA
20602090,1,1,0.19898325868108185,NA,0.20421229146682526,NA
20602802,1,1,0.19807020528674435,NA,0.20401505083978827,NA
20603002,1,1,0.19960484044067525,NA,0.20434744634100516,NA
20603008,1,1,0.1981877149310835,NA,0.20404030814246363,NA
20603028,1,1,0.20085670947462922,NA,0.2046211327275558,NA
20603030,1,1,0.19934809634765566,NA,0.20429155289783082,NA
20603040,1,1,0.19806440340615217,NA,0.20401380553416146,NA
20603082,1,1,0.19859424939431705,NA,0.20412802332857682,NA
20603088,3,2,0.19814000198328766,1.1857069461256965e-4,0.20403006757358103,2.5476224656859486e-5
20603092,1,1,0.19813113241725164,NA,0.2040281388417469,NA
20603093,1,1,0.19852070995835625,NA,0.2041121261004981,NA
20603096,1,1,0.1985150475734559,NA,0.2041109025343511,NA
20603111,1,1,0.19862400589145326,NA,0.204134459116706,NA
20603117,1,1,0.19869891783909893,NA,0.20415066910373286,NA
20603127,1,1,0.19824270789133241,NA,0.20405214674821448,NA
20603128,1,1,0.19990876573356234,NA,0.20441372302273014,NA
20603134,1,1,0.19800068139718188,NA,0.20400014574791256,NA
20603137,1,1,0.19891013850276107,NA,0.20419643133094395,NA
20603138,1,1,0.19822484526080333,NA,0.20404830025582116,NA
20603141,1,1,0.19881226130835744,NA,0.2041752156255095,NA
20603144,1,1,0.19810908225853938,NA,0.20402340007530131,NA
20603146,1,1,0.19805067817178554,NA,0.2040108604087651,NA
20603147,6,3,0.1991013517658349,0.0010218402289868748,0.2042385953257751,2.222724880147307e-4
20603901,190,19,0.21734326759076697,0.016763361198090628,0.20840170568273908,0.0038955975637997267
20603902,1035,45,0.22487409316792378,0.022720059000066652,0.21019404164577726,0.005407368873841252
20604011,1,1,0.19859592671524176,NA,0.20412838605385958,NA
20604016,1,1,0.19801655430615042,NA,0.20400354434782875,NA
20604042,1,1,0.19808740017788393,NA,0.204018742649047,NA
20604045,1,1,0.19807241432106457,NA,0.20401552503524717,NA
20604046,1,1,0.19815305061809915,NA,0.20403285132773483,NA
20604073,1,1,0.1983655185517919,NA,0.2040786184544992,NA
20605005,6,3,0.19918667556169,6.2914981351397e-4,0.20425668511882883,1.3712260131999276e-4
20605006,1,1,0.20366082526334278,NA,0.2052396865755783,NA
20605011,6,3,0.19895485095120868,6.797393098022473e-4,0.20420646103670653,1.4744839082556077e-4
20605013,1,1,0.1982004327160725,NA,0.2040430450413921,NA
20605028,1,1,0.1985743396465503,NA,0.20412371824061543,NA
20605901,1,1,0.19969904745293723,NA,0.20436797741791088,NA
20606005,1,1,0.19809712460488976,NA,0.2040208312187642,NA
20606008,1,1,0.19909699374213924,NA,0.20423697857399412,NA
20606009,1,1,0.19800280844100038,NA,0.204000600866694,NA
20606011,6,3,0.1983844565306724,3.1090063496347516e-4,0.20408280317223265,6.715167407539755e-5
20606013,6,3,0.19841052286041957,4.1499074730371734e-4,0.20408852116874007,8.953258843430032e-5
20606014,1,1,0.19901270068636676,NA,0.20421868009055635,NA
20606019,1,1,0.19850450466449107,NA,0.20410862454253864,NA
20606020,1,1,0.19810497352913636,NA,0.204022517321248,NA
20606022,1,1,0.19823541555063368,NA,0.20405057630929702,NA
20606026,1,1,0.1981749457397715,NA,0.2040375607695146,NA
20606030,3,2,0.1996267699550362,0.0010369149319741494,0.20435272890469494,2.2555178917710002e-4
20606033,1,1,0.1995130507008627,NA,0.20432745330978389,NA
20606038,1,1,0.19824733145229967,NA,0.20405314254137363,NA
20606048,1,1,0.19962811240431286,NA,0.20435251705937052,NA
20606056,1,1,0.19893945642994482,NA,0.20420278945985385,NA
20606057,1,1,0.19860269735555094,NA,0.2041298502829625,NA
20606059,1,1,0.1984243296929389,NA,0.20409130962484645,NA
20606065,1,1,0.19822752778273325,NA,0.2040488778365915,NA
20607008,1,1,0.19837784149511345,NA,0.20408127695845601,NA
20607009,1,1,0.19905755240183456,NA,0.20422841516941614,NA
20607011,1,1,0.19827166052018272,NA,0.20405838348250022,NA
20607012,1,1,0.1982363019305453,NA,0.20405076718611112,NA
20607013,1,1,0.19863085479239248,NA,0.20413594066594792,NA
20607014,1,1,0.20018205776292236,NA,0.20447341593540005,NA
20607018,1,1,0.19804420190864983,NA,0.20400947118834822,NA
20607029,1,1,0.1983121153942144,NA,0.2040671021583495,NA
20607038,1,1,0.19800076148025916,NA,0.20400016287964035,NA
20607039,1,1,0.19861157235833132,NA,0.2041317697483701,NA
20607053,1,1,0.1981841323081211,NA,0.20403953725790405,NA
20608002,6,3,0.19945168767132374,0.0014897799308643228,0.2043154224346433,3.243158649988297e-4
20608004,10,4,0.19866153135561013,5.032307406372818e-4,0.20414280562972176,1.0896576878352047e-4
20608015,1,1,0.1985346681498343,NA,0.20411514258319013,NA
20608019,1,1,0.19809105245216257,NA,0.20401952701166792,NA
20609012,3,2,0.19844913961529073,6.419203712386773e-5,0.2040966693670884,1.385850723106626e-5
20609015,1,1,0.2014989514371984,NA,0.20476218645930386,NA
20609019,1,1,0.19826425864069086,NA,0.20405678878449163,NA
20610026,1,1,0.19814070559020142,NA,0.20403019686060045,NA
20610043,1,1,0.19809464742140698,NA,0.20402029913448197,NA
20611002,1,1,0.19906487952971225,NA,0.20423000583089732,NA
20613016,1,1,0.19926928955944814,NA,0.20427441506838656,NA
20613021,1,1,0.19815267237956183,NA,0.20403276998851913,NA
20614003,3,2,0.19943803637741672,3.9634905639214973e-4,0.20431119661197855,8.621742290434356e-5
20614008,1,1,0.19837104996171145,NA,0.2040798117304832,NA
20614009,3,2,0.1983203049602349,6.45933612789871e-5,0.2040688715597795,1.3928445135563032e-5
20614015,1,1,0.19881924825108388,NA,0.20417672954366112,NA
20614027,1,1,0.198606146136531,NA,0.204130596158159,NA
20614031,1,1,0.19810670762754634,NA,0.20402288987977346,NA
20614043,1,1,0.19808231015157446,NA,0.20401764963182492,NA
20614056,3,2,0.19832204298790954,2.695559229783171e-4,0.20406932115674248,5.803735987006045e-5
20615010,1,1,0.19817305941384886,NA,0.20403715496568686,NA
20615023,3,2,0.1982595144780654,2.0963164254165882e-4,0.20405581684912918,4.512515065167853e-5
20615029,1,1,0.19865310167321448,NA,0.20414075374814644,NA
20615036,6,3,0.198255112583347,1.323819141629102e-4,0.20405484584916686,2.847371235581277e-5
20615041,1,1,0.1985063396942685,NA,0.20410902101697523,NA
20615043,3,2,0.19927470414161547,9.203455999496003e-4,0.2042760224612545,1.9999094070729566e-4
20615052,1,1,0.19890747245948362,NA,0.20419585322313039,NA
20615053,1,1,0.1982216197691946,NA,0.2040476057984326,NA
20615062,6,3,0.19883842992728443,6.693172501515861e-4,0.20418122708095487,1.4508403424404168e-4
20615068,1,1,0.19848717361634902,NA,0.20410488039184746,NA
20655003,1,1,0.1981294191603186,NA,0.20402777057091512,NA
20655007,1,1,0.198116895461538,NA,0.20402507894786315,NA
20655028,1,1,0.19825817141985974,NA,0.20405547744892855,NA
20660001,3,2,0.19810760487556336,8.569792555988304e-5,0.20402309516039802,1.8406520663289216e-5
20665001,1,1,0.19841477793332796,NA,0.2040892478090289,NA
20674009,1,1,0.19837006610707666,NA,0.20407959948035895,NA
20679005,1,1,0.19855555217494592,NA,0.2041196565921765,NA
20680007,1,1,0.19802546821594946,NA,0.2040054544616993,NA
20685003,1,1,0.1986059293550667,NA,0.20413054927364685,NA
20685005,1,1,0.2000226574411836,NA,0.2044385887068166,NA
20701003,3,2,0.19992096497381823,0.0010223915279694168,0.20441680304956106,2.2333962048109163e-4
20701006,1,1,0.19849063301289693,NA,0.20410562769554977,NA
20701008,1,1,0.19828685503147173,NA,0.20406165758128905,NA
20701009,3,2,0.20039344805648862,0.00171117497165345,0.20452084108793148,3.7325194038131227e-4
20701010,3,2,0.19833189072591018,1.2590345863716128e-4,0.20407138092787125,2.7135003526349135e-5
20701015,1,1,0.19817808577176507,NA,0.20403823631165377,NA
20701017,1,1,0.1988779935692006,NA,0.20418946180109307,NA
20701019,1,1,0.19831544019482605,NA,0.2040678189164831,NA
20701020,1,1,0.20047520793380552,NA,0.20453754151266978,NA
20701021,1,1,0.20189637666888274,NA,0.20484966706835434,NA
20702001,6,3,0.19887172917085258,7.483835420456997e-4,0.20418852146589894,1.622902957679058e-4
20702005,3,2,0.20087566200706478,0.0017359024335901812,0.2046262765439719,3.8148870596265355e-4
20702010,1,1,0.19850578901811822,NA,0.20410890203772014,NA
20702020,3,2,0.19893482121128356,5.565208735082743e-4,0.20420195305478497,1.2081283130115754e-4
