Admin,pairs_n,points_n,ph_variogram_mean,ph_vario_sd,log_SOC_variogram_mean,log_SOC_vario_sd
10105009,3,2,0.2005371229584132,0.0013762046703317257,0.2045517701405065,3.015711112462565e-4
10105010,1,1,0.19880122789597204,NA,0.20417282510466297,NA
10105011,6,3,0.20148523580340946,0.001969095683279184,0.20476080323465656,4.320116025044636e-4
10105012,21,6,0.20228977910356827,0.0031317863277563847,0.20494040314706116,6.92327742820639e-4
10105013,21,6,0.20168422178246342,0.0027584247128736267,0.20480624653629528,6.084648574032056e-4
10105901,36,8,0.20267338763462672,0.0038158212513633655,0.20502673231591542,8.481222763109785e-4
10106902,2080,64,0.2312509479788241,0.025448701358083373,0.2117168156623098,0.00611953743216236
10201008,1,1,0.19839351112245301,NA,0.20408465802884795,NA
10201011,1,1,0.19824629790552645,NA,0.2040529199367473,NA
10201012,15,5,0.2002831421325729,0.001708464632118078,0.20449699536310328,3.7484448263533756e-4
10201013,1,1,0.1992540105397827,NA,0.20427109343948138,NA
10201026,10,4,0.20142386580326813,0.0020441887546192687,0.20474749470077186,4.495301800292636e-4
10201802,1,1,0.19813725243303332,NA,0.20402945446412288,NA
10202001,3,2,0.2004320775978138,0.0010364424552417853,0.20452849143709645,2.2692128997482732e-4
10202004,3,2,0.20106606850905967,0.0025402115486262093,0.2046692043733254,5.581637256328558e-4
10202006,15,5,0.19963018058619467,0.0018034909398262724,0.20435478859138664,3.9485645315244093e-4
10202013,1,1,0.19824937755388558,NA,0.20405358323935902,NA
10202015,3,2,0.20238824912127712,0.0035730250133407864,0.20496195316317992,7.875008009871488e-4
10203001,435,29,0.20811320226966026,0.008832439066105674,0.20625685267168078,0.00200865135754009
10203002,45,9,0.20706447135105288,0.008856022076443034,0.20602271695292226,0.0019983239192291097
10203003,66,11,0.20509163498367514,0.004788133012469537,0.20556568536947414,0.0010699262999066168
10203004,45,9,0.2029120755566939,0.0036721805327850658,0.20507935263596702,8.12940648830422e-4
10203005,1,1,0.19922882556382063,NA,0.20426561902630683,NA
10203010,1,1,0.19850764596620973,NA,0.20410930325321006,NA
10203018,3,2,0.19915877548512678,1.676588635229327e-4,0.20425041177192724,3.64158527501398e-5
10203019,21,6,0.20224605646754779,0.003110697051232719,0.20493061875553487,6.889973704945038e-4
10203020,15,5,0.2022701356551197,0.0030253622348950827,0.20493572825475448,6.689708603948425e-4
10203021,78,12,0.205353639487547,0.006038829452560752,0.20562829460247853,0.0013551689052097814
10203022,10,4,0.2053131412657396,0.006462984122368363,0.20561981278302982,0.0014491122655450708
10203023,10,4,0.20378397616813815,0.004862413330928511,0.20527505406091684,0.0010822569879210364
10203024,1,1,0.19867432235076782,NA,0.20414534573222598,NA
10203026,1,1,0.19804187511697488,NA,0.2040089721433008,NA
10203029,1,1,0.1988854964916136,NA,0.20419108839395939,NA
10203035,21,6,0.2048229013724062,0.005540549331418665,0.20550835225344488,0.001236460032419257
10203036,28,7,0.20157425549511915,0.0026134414996312806,0.2047818160252464,5.761355328733096e-4
10203037,91,13,0.20454328168272812,0.005799425987153256,0.20544729370616036,0.001298331539329588
10203038,36,8,0.20442863295105348,0.0053886764403260875,0.20542003562102146,0.0012059629652964323
10203041,1,1,0.19912490070492536,NA,0.20424303913737782,NA
10203042,1,1,0.19813241938288695,NA,0.2040284154880242,NA
10203043,15,5,0.19949487614947045,0.0011764159162764955,0.20432434766157734,2.5668097763974484e-4
10203044,15,5,0.2019951704858976,0.0032303566773966984,0.20487563912569767,7.144790431171028e-4
10203901,10,4,0.20146650268554586,0.003600923214121992,0.20476034106269658,7.953592618188136e-4
10204001,10,4,0.2005660920693281,0.002080942617768927,0.20455948335853694,4.5700145820116664e-4
10204003,1,1,0.20075149938237097,NA,0.2045980648265895,NA
10204005,1,1,0.19919423752866386,NA,0.20425810222513516,NA
10204006,1,1,0.19832272287197858,NA,0.2040693890193731,NA
10204007,6,3,0.1988937514742341,4.368373225686278e-4,0.20419301652572416,9.472750189989171e-5
10204010,1,1,0.19824107359487414,NA,0.20405179478014002,NA
10204011,3,2,0.19954990658907237,0.0012916682335463194,0.20433631523981358,2.8066869929001763e-4
10204018,1,1,0.19861141298649715,NA,0.20413173527836137,NA
10204019,1,1,0.19964293146011042,NA,0.20435574634658488,NA
10204021,3,2,0.19807157707872955,5.07242920810807e-5,0.20401535007978136,1.0891996138095399e-5
10204804,1,1,0.1982835549897007,NA,0.20406094643297548,NA
10205001,28,7,0.200859543161968,0.0026153725652463683,0.20462496269040184,5.761558649587016e-4
10205002,6,3,0.19969492617113202,0.0015117328793689227,0.2043682439273328,3.304971500649526e-4
10205007,1,1,0.19802675647959875,NA,0.2040057305837049,NA
10205008,3,2,0.19935413634901614,0.00116696336882656,0.20429361151278067,2.5317419594168177e-4
10205009,1,1,0.19874402348600426,NA,0.20416043465226255,NA
10205012,6,3,0.19856458986595318,4.4280523232985224e-4,0.20412181132235224,9.557988207742278e-5
10205013,3,2,0.19881336161070884,2.4108592141484537e-4,0.20417548978119118,5.22115971725794e-5
10205014,3,2,0.2001696341968421,0.0017629670800095151,0.20447188502197602,3.857360103517514e-4
10205901,1,1,0.19851785825076498,NA,0.20411150987546336,NA
10206903,1431,53,0.2405625848503983,0.0358662940999855,0.21407025296666124,0.008835864577479889
10301003,1,1,0.19879966538812732,NA,0.20417248658642853,NA
10301004,10,4,0.2025500046175162,0.003550257127516371,0.20499887103963244,7.830477593557749e-4
10301005,1,1,0.20093244843933064,NA,0.2046377459161202,NA
10301006,36,8,0.2006093454151527,0.002150587745955023,0.20456916876110667,4.736443186676603e-4
10301007,6,3,0.19999064398600558,0.0013025017197014783,0.20443253281478502,2.8374078210753243e-4
10301008,15,5,0.20161211448793312,0.002807487183698255,0.20479077916600846,6.162811761560214e-4
10301011,3,2,0.19980158893002684,0.0013350602187458622,0.20439109934249206,2.911756716894866e-4
10301013,3,2,0.19856093754411797,3.8120093729731165e-4,0.20412092102102178,8.247529127856359e-5
10301014,15,5,0.20395792029880522,0.004834506037836519,0.20531371009398444,0.0010769656242906934
10301015,21,6,0.1995784221483171,0.0015558308984552811,0.20434307278525374,3.407787430018009e-4
10301016,1,1,0.2096720001078626,NA,0.20658507444649088,NA
10301017,6,3,0.20148728279325664,0.0022082939404774035,0.20476153025591884,4.861595433208141e-4
10301019,6,3,0.19891299341291452,6.61198413325564e-4,0.20419735395304464,1.4358077780326494e-4
10301020,91,13,0.20735523958637087,0.008487135648295993,0.2060849149239507,0.0019305283649658437
10301021,231,21,0.20792310777845605,0.00909643173150821,0.20621574584477806,0.002065966161392379
10301901,190,19,0.20922948748010842,0.008446662394796814,0.2065059735746322,0.0019169309615276952
10301902,91,13,0.20502353330036593,0.006179798510399987,0.20555578893016627,0.0013825570469208715
10301903,78,12,0.20473506772833866,0.005025386607310607,0.20548712604408786,0.001122980447900503
10301904,78,12,0.21016192938128697,0.011073208768149363,0.20672963331272615,0.002531190887177592
10301905,105,14,0.20995897173325778,0.009206182248309349,0.20667443040270658,0.0020870464347631616
10302001,1,1,0.20240039691321224,NA,0.20496081341425887,NA
10302002,1,1,0.19806536806493924,NA,0.20401401257287172,NA
10302003,1,1,0.19824869055210687,NA,0.20405343526854502,NA
10302007,1,1,0.20218909646463223,NA,0.20491419065638322,NA
10302902,6,3,0.19836072234456137,2.6383410298966135e-4,0.2040776594562863,5.69458570050828e-5
10302903,3,2,0.20233547072772787,0.003668950786590474,0.20495090753702233,8.051402148614963e-4
10302904,1,1,0.19822227029302747,NA,0.20404774585525032,NA
10304001,21,6,0.201087003166546,0.0021455132304529566,0.20467396037020413,4.707286525499273e-4
10304009,1,1,0.19878518588972652,NA,0.20416934980574875,NA
10305006,1,1,0.19807877050037936,NA,0.20401688961988462,NA
10305902,120,15,0.20837435621979541,0.00804203721727787,0.2063119300409719,0.0018203906671450552
10305903,210,20,0.2066577009848352,0.007546009447402788,0.2059250077819641,0.0017078690975390015
10305906,66,11,0.2016633864853013,0.003841661747278468,0.20480441939395005,8.535590486344837e-4
10307001,3,2,0.20373299931812822,0.004898631072303028,0.2052625466289273,0.0010809327911502746
10307002,1,1,0.1991823796660956,NA,0.2042555256435505,NA
10308003,1,1,0.19856323377449678,NA,0.20412131717995535,NA
10308006,1,1,0.19825896973797458,NA,0.2040556494195672,NA
10309002,496,31,0.21203899719374153,0.012185819704935444,0.20716066469067898,0.0027970449057938837
10309004,171,18,0.20808199786795661,0.008400732653071598,0.20624777578975875,0.0019073492594445282
10309005,1,1,0.20271464093330377,NA,0.20503022020057873,NA
10309006,105,14,0.20300075535040357,0.0042406664431078826,0.20510041043460303,9.433987568520083e-4
10310001,21,6,0.2023596167219672,0.0034176527222728992,0.20495659567399638,7.55735312905258e-4
10310002,55,10,0.20220266360616818,0.0032183393530358915,0.2049215982599128,7.116735708561278e-4
10310003,6,3,0.19941427453190738,6.86685502046319e-4,0.2043062387838721,1.4931448413757833e-4
10310902,1,1,0.20023935491788086,NA,0.2044859419109035,NA
10311001,45,9,0.20509990520852972,0.0059536823715020315,0.20557142172333354,0.001334670888639837
10312001,3,2,0.2005085929519185,0.001337140184117451,0.20454550973848107,2.9258629532564643e-4
10312002,10,4,0.19983402965011618,0.0014673454570388001,0.20439858489852944,3.208124662623659e-4
10312003,1,1,0.2002376704282612,NA,0.20448557360410766,NA
10312004,6,3,0.19958009465670648,9.982830157268272e-4,0.20434262009016166,2.1742530214736498e-4
10312005,3,2,0.1992185525040517,0.0010066251741208776,0.2042639351350131,2.1848055908952355e-4
10312007,3,2,0.19926870706507335,0.0010468497811311085,0.20427489901110218,2.2702967866235728e-4
10312012,15,5,0.1987573562826639,7.731164102209617e-4,0.20416380226337666,1.6789790981158192e-4
10312013,21,6,0.20100624374546935,0.0023044629579284503,0.20465654763472518,5.061124549246902e-4
10312901,66,11,0.20342861707084336,0.004014367552672629,0.20519418733316772,8.941661122679803e-4
10314001,3,2,0.20213833435675135,0.0032642223294727995,0.20490628671093883,7.18441752981454e-4
10401001,3,2,0.20074103535646334,4.901070257379414e-4,0.20459585464401464,1.07410274321036e-4
10401002,1,1,0.19916972535039443,NA,0.20425277623619462,NA
10401003,28,7,0.2003124395120736,0.0017162312271921042,0.20450348044737382,3.764582498907842e-4
10401005,21,6,0.20183021917034893,0.0033375656391164197,0.204839587123234,7.394923518022554e-4
10401007,3,2,0.1996749672957204,9.212003847887361e-4,0.20436309265078653,2.008750163274555e-4
10401008,3,2,0.20160350178737746,0.0031029961314469647,0.20478863646865728,6.792262626444036e-4
10401012,6,3,0.19899201349153184,8.501164837893137e-4,0.20421469431370717,1.8452568394243838e-4
10401013,1,1,0.20107511184766808,NA,0.2046690545000349,NA
10401015,1,1,0.20240282816602145,NA,0.20496135008426347,NA
10401016,1,1,0.19988222756576132,NA,0.20440793126647333,NA
10401017,3,2,0.19906955486806047,8.594644235346729e-4,0.20423142271546987,1.8657826723342616e-4
10401019,1,1,0.19840546477784884,NA,0.20408723771467363,NA
10401020,10,4,0.1993428336019566,8.535665379143024e-4,0.20429087956930206,1.8575139056541451e-4
10401021,6,3,0.19954239287337458,0.0013587572045985052,0.2043349070688949,2.9598986554718517e-4
10401023,1,1,0.19941373321843672,NA,0.20430583347697523,NA
10401028,6,3,0.19821712062225877,1.9213953367021823e-4,0.2040466888623702,4.138202564019228e-5
10401029,6,3,0.19938621116152166,7.585768890082805e-4,0.20430017941251213,1.6515190962269674e-4
10401030,3,2,0.19908202157410032,7.998541598529515e-4,0.20423405076116422,1.7390102676652768e-4
10401031,10,4,0.20404254592779847,0.004881970402106086,0.20533223284725508,0.0010886615371326909
10401033,3,2,0.1996416205578497,0.0013057037590988355,0.20435617130946976,2.850649540069491e-4
10401037,3,2,0.19863840380560038,5.183714331835946e-4,0.20413774631169423,1.122736295101697e-4
10401038,15,5,0.20051754430648128,0.0016708702460988313,0.2045483861212269,3.6482023766945066e-4
10402001,1,1,0.20044720085815101,NA,0.2045314109528624,NA
10402005,3,2,0.20633084946085442,0.007205986488339067,0.20584747793677102,0.001598281557179902
10402006,6,3,0.19927233387475013,8.968281798143039e-4,0.2042755542302699,1.9523745492842023e-4
10403001,1,1,0.1988524330451997,NA,0.20418392115397688,NA
10403002,10,4,0.1990950296293356,6.128968470025005e-4,0.20423683642805984,1.3294405523686916e-4
10403003,1,1,0.20071013516786396,NA,0.2045889986223355,NA
10403004,1,1,0.19960907687996765,NA,0.20434836936404283,NA
10403007,6,3,0.20019690677752916,0.0015160667447480737,0.2044777431025672,3.318516170486686e-4
10404004,1,1,0.2004614783384301,NA,0.20453453609028519,NA
10404005,1,1,0.19826028365029075,NA,0.20405593246183432,NA
10404006,1,1,0.19882261511763202,NA,0.20417745910149923,NA
10404007,3,2,0.19979312338683552,0.0014810490143870446,0.2043895362971192,3.220603945837189e-4
10404008,6,3,0.20025364657659542,0.002242528752629454,0.20449145186999065,4.910813468463805e-4
10404009,3,2,0.20142752861196542,0.002863129579673201,0.2047491866915033,6.2894357287814e-4
10404010,45,9,0.2015353753378532,0.002567926782572936,0.2047732217364137,5.657059311100071e-4
10404011,1,1,0.19971722592614366,NA,0.2043719404767207,NA
10404901,1,1,0.19847192171244704,NA,0.204101585982032,NA
10405001,1,1,0.19939132845841484,NA,0.20430095820356392,NA
10405002,6,3,0.20055650015662926,0.002106104791872862,0.20455729667399195,4.6210180792034567e-4
10405005,15,5,0.19911429573390285,7.522016253937903e-4,0.2042411597338461,1.6337995670077108e-4
10406001,6,3,0.20107447405453993,0.0029577924211854306,0.2046726473349862,6.494430291290529e-4
10406002,10,4,0.20326738912940528,0.003925154122587379,0.2051585440174234,8.661167239717758e-4
10407001,10,4,0.20309868046354598,0.004247843931363972,0.20512135936715065,9.456138792057833e-4
10407003,3,2,0.20031158433281013,0.0013935263986887486,0.20450244386348312,3.052306984373572e-4
10407004,3,2,0.20047120752547634,0.0016780068545958404,0.20453777099636755,3.6642871133213477e-4
10407005,21,6,0.20278070039731186,0.0037247814621651346,0.20505037574734877,8.239677227920568e-4
10407006,1,1,0.19842764085501774,NA,0.20409202441510446,NA
10407010,3,2,0.19838438531104824,3.0072563170229795e-4,0.20408276476000728,6.49208070442017e-5
10407011,15,5,0.20028790010185296,0.0018232407504755854,0.20449820356111673,4.003168809953131e-4
10408003,1,1,0.1989531061189621,NA,0.2042057501391834,NA
10408006,1,1,0.19809578514499643,NA,0.20402054350692134,NA
10408007,3,2,0.19861908858771304,5.32303589256284e-4,0.20413361569572835,1.1495936559391324e-4
10409003,10,4,0.19927159627305358,7.831415783943605e-4,0.20427532266214585,1.703827819273725e-4
10410901,23871,218,0.2570846146947623,0.03730196314583491,0.21811458250039728,0.009315794139058418
10411901,2415,69,0.2271080704546233,0.021282716945107662,0.21070190269805134,0.005043934425384938
10501002,1,1,0.19842463354607534,NA,0.2040913752173979,NA
10501003,1,1,0.19826116302714092,NA,0.20405612189969036,NA
10501004,1,1,0.19896366485562927,NA,0.20420804059060169,NA
10501005,3,2,0.199710688463411,0.0014455187834123472,0.20437144951964678,3.1497700028724546e-4
10501007,1,1,0.1997633962840444,NA,0.20438200789190678,NA
10501009,6,3,0.19926642504932543,0.0010284678910406778,0.20427440889101395,2.2408282564633444e-4
10501011,1,1,0.19817085163727208,NA,0.20403668002543848,NA
10501012,3,2,0.1998708745599196,0.0015661779783392312,0.2044064842460863,3.417907437579931e-4
10501017,1,1,0.20042466451669447,NA,0.2045264785208408,NA
10501018,10,4,0.1987039159434208,4.884669534398135e-4,0.20415195851068374,1.0579998724337762e-4
10501019,1,1,0.1997787465623873,NA,0.20438535560694762,NA
10501021,3,2,0.20084557508794199,0.0024584519333150146,0.20462109010628524,5.367200747962242e-4
10501027,1,1,0.19896686855050824,NA,0.20420873558803349,NA
10501029,1,1,0.19927848231218936,NA,0.20427641371963182,NA
10501036,1,1,0.1983497099537581,NA,0.20407520855346586,NA
10501040,6,3,0.19938888921022277,0.0011203732820536942,0.20430116225199027,2.440363287245967e-4
10501041,45,9,0.20131444674758806,0.0026751643405741473,0.20472487021837013,5.901074648637941e-4
10501044,3,2,0.198498385149733,4.132536350265896e-4,0.2041074321056602,8.930798208469421e-5
10501045,3,2,0.19974703350938328,5.434781035614227e-4,0.20437856345254365,1.1855356141919656e-4
10501046,10,4,0.19959406316844197,0.001750133389301025,0.20434694101705633,3.8170416360962565e-4
10501048,1,1,0.19803593300615493,NA,0.2040076978806038,NA
10501049,3,2,0.1984916548039238,4.1387580190970375e-4,0.20410597558728724,8.947270059920407e-5
10501050,3,2,0.19871363532182135,5.57592974628591e-4,0.20415404494292552,1.208524362721043e-4
10501053,1,1,0.19825569292892617,NA,0.2040549435544852,NA
10501054,21,6,0.1997218380543617,0.0014092820407290416,0.2043740925464206,3.083079452354883e-4
10501057,6,3,0.19901394830991043,9.457895534158698e-4,0.2042195172116818,2.058690631714832e-4
10501060,6,3,0.2010881366983134,0.0025756347280133027,0.20467469993336393,5.659004986529045e-4
10502002,1,1,0.1998703838444761,NA,0.2044053467412247,NA
10502005,1,1,0.20219730109806916,NA,0.20491600026558673,NA
10502006,3,2,0.1989602568997346,6.503575017453015e-4,0.20420755638661456,1.4087698209634038e-4
10502008,3,2,0.201330586777902,0.0027807419370974576,0.2047279196970604,6.090078116063936e-4
10502010,1,1,0.2019200145707927,NA,0.20485487471145217,NA
10502011,3,2,0.1989698051906198,7.724303090008067e-4,0.2042097409113736,1.672758627509994e-4
10502013,1,1,0.2004289224096625,NA,0.2045274103849938,NA
10502014,6,3,0.19955679337547003,0.0015429206095735112,0.20433831292734567,3.364858329371216e-4
10502015,1,1,0.19981875922077683,NA,0.2043940832858766,NA
10502017,1,1,0.19989442549040337,NA,0.2044105932652852,NA
10502018,3,2,0.2006628292147713,0.0022460841296320882,0.20458058035568127,4.909158040359149e-4
10502020,3,2,0.19980486651167598,7.809622237317338e-4,0.2043913091606921,1.7033176000649333e-4
10502021,1,1,0.19882307705154317,NA,0.2041775591983788,NA
10502022,6,3,0.20071929152475088,0.0013523480320194606,0.20459190806315591,2.9516456145021466e-4
10502023,10,4,0.20344509166783498,0.004999114091906448,0.2052000806290894,0.001116562957330122
10502024,3,2,0.19972300138036875,7.174112278306537e-4,0.20437342340170758,1.5633025609711128e-4
10502027,105,14,0.20345606008598163,0.004639946829104787,0.20520233294105808,0.0010341420604597638
10502028,15,5,0.20118248877787473,0.0020531885274487497,0.20469456768708413,4.514566895852962e-4
10502029,6,3,0.1996174023027324,0.0010041590117089794,0.20435074013700652,2.1886660247442702e-4
10502030,3,2,0.19849423141824932,2.548981017917125e-4,0.20410645303174854,5.509679450725789e-5
10502031,3,2,0.20137240019830208,0.002486345468521809,0.20473651944950333,5.446146448097476e-4
10502032,21,6,0.20254020812870027,0.004228521068101442,0.20499843288742764,9.409157317788488e-4
10502033,36,8,0.2011774189793676,0.0026142449433260734,0.20469469707414464,5.760449756780625e-4
10502034,1,1,0.2021533058745454,NA,0.20490629738713492,NA
10502035,105,14,0.20400739010291455,0.004003573606179572,0.20532272995980622,8.888321110668526e-4
10502037,3,2,0.19900407761359526,7.657280750732051e-4,0.20421712716322374,1.6624886301678003e-4
10502039,1,1,0.2057166187653094,NA,0.20569710947687445,NA
10502041,1,1,0.19887549760756687,NA,0.20418892071179393,NA
10502042,21,6,0.20235773727923645,0.0037452212767098377,0.20495711292503066,8.286949728248992e-4
10502044,3,2,0.20186116645054616,0.003258113135431897,0.20484545717698316,7.149322892122946e-4
10502045,3,2,0.20016718056095503,0.0018456188129911109,0.20447159947021762,4.0256026424054193e-4
10502046,1,1,0.20361588338293735,NA,0.20522972144282786,NA
10502047,1,1,0.20263610330598614,NA,0.20501286594358747,NA
10502048,6,3,0.19884053779666605,4.7166806289590665e-4,0.20418151646837493,1.0214278030388665e-4
10502051,6,3,0.19858013988772136,5.772551158963583e-4,0.204125281105154,1.247904142472127e-4
10502052,1,1,0.20113646757000975,NA,0.20468252569113357,NA
10502054,10,4,0.2009029368917086,0.0019540471926516954,0.20463318641543574,4.2748845052201895e-4
10502057,1,1,0.19896191610256694,NA,0.20420766122993292,NA
10502059,3,2,0.1990344804621017,7.028216500383529e-4,0.20422368088082535,1.5249210726397602e-4
10502062,1,1,0.1989421695442325,NA,0.20420337792173565,NA
10502064,1,1,0.19815531713599568,NA,0.2040333387484708,NA
10502067,1,1,0.19877139574358724,NA,0.20416636271994162,NA
10502068,1,1,0.19839387510520615,NA,0.20408473657365703,NA
10502069,6,3,0.19946392950965172,0.0010141869116126554,0.2043173463778365,2.2093495203235532e-4
10502070,6,3,0.19959232059895538,0.001057360920697667,0.20434534271804236,2.3048780955146363e-4
10502071,28,7,0.1998735746351178,0.001569472203140702,0.20440745494257165,3.435454930051332e-4
10502072,6,3,0.2011571744724538,0.0014556149880286995,0.20468800248497568,3.1881651584837083e-4
10502903,6,3,0.20064763697258176,0.0023345477798396236,0.2045776083211339,5.131738847507259e-4
10503002,6,3,0.1985323655712545,4.0770712424869655e-4,0.20411479563874793,8.8168428928529e-5
10503004,3,2,0.19963581242808337,0.0012931298954126594,0.20435502062168218,2.809809400867475e-4
10503005,1,1,0.19810972326084061,NA,0.20402353780084495,NA
10503006,1,1,0.20272987564037773,NA,0.20503358716475092,NA
10503007,10,4,0.2011013378043524,0.002418741974751027,0.20467749238058314,5.310666185698641e-4
10503010,3,2,0.19937300370519068,0.0010986312128104467,0.2042975247023042,2.3932850382073364e-4
10503011,3,2,0.1990629296726702,8.512104690927211e-4,0.20422998322341487,1.847222117344931e-4
10503012,3,2,0.2009689506430194,0.0023118093941313475,0.20464750675945204,5.081484806594472e-4
10503013,6,3,0.20061051043524977,0.0019207432574293636,0.20456880273904895,4.2129231442863187e-4
10503014,10,4,0.20254085604570518,0.005183975478905314,0.20500171566606698,0.0011506974258948988
10503015,1,1,0.20019780593504807,NA,0.20447685833699114,NA
10503016,10,4,0.20070051721737897,0.002419168809550212,0.20458952449609838,5.321266846506821e-4
10503017,1,1,0.20035455385086748,NA,0.20451113726844752,NA
10503019,28,7,0.2053770178455701,0.006205576957108224,0.20563414825593063,0.0013896246124609779
10503021,1,1,0.19829951369708726,NA,0.20406438577894762,NA
10503022,15,5,0.20002085193484803,0.0015337630767848593,0.2044395053054154,3.3530717533944226e-4
10503023,3,2,0.1985918121399728,1.6346190988371343e-4,0.2041275154303563,3.533067803441829e-5
10503024,15,5,0.2031643000602104,0.004030236008406339,0.2051357360496117,8.938227356626525e-4
10503025,15,5,0.19940004871794473,9.393951719151657e-4,0.20430343322671723,2.046137815445754e-4
10503026,1,1,0.20029330482980673,NA,0.20449773953578188,NA
10503027,1,1,0.1987169284477643,NA,0.20415456800615178,NA
10503029,10,4,0.19926685998918636,9.817395587941246e-4,0.20427450014144094,2.1388845079976947e-4
10503901,10,4,0.20096929503891872,0.0025462167557090236,0.20464862192922145,5.608235297305944e-4
10503908,6,3,0.20280190474526485,0.002330059429316769,0.2050514537812175,5.141087129372227e-4
10504007,10,4,0.2046251845770995,0.005492535027168738,0.20546413305851302,0.001221031002188186
10504008,28,7,0.19998054594817471,0.0017021769288460718,0.20443092282375813,3.7363229394746917e-4
10505001,10,4,0.20244263740597188,0.003744020237232738,0.20497540497953926,8.29440007637141e-4
10505003,1,1,0.20082583146560834,NA,0.20461436137323755,NA
10505004,1,1,0.1996812192604731,NA,0.20436409113496587,NA
10505005,3,2,0.20028318063508202,0.0017314818688496957,0.20449671896960786,3.7816830756812e-4
10505007,3,2,0.19945567590004712,0.0012033201726082915,0.20431572790784178,2.611598391726949e-4
10505008,6,3,0.20001985065912,0.001847634432205013,0.20443964571571893,4.044222724594308e-4
10505010,1,1,0.19967976774353807,NA,0.20436377474369696,NA
10505011,6,3,0.20029110040057668,0.0014858720125505115,0.2044982706004911,3.2547386879248035e-4
10505012,15,5,0.20085429983973324,0.002613509076984342,0.20462356491059783,5.772240099443238e-4
10505013,6,3,0.20015799664753145,0.001166900870039213,0.20446888928193385,2.5430473529895536e-4
10505014,28,7,0.20111804136794764,0.002417826730906694,0.20468123043360806,5.319875375765322e-4
10505015,1,1,0.19803770292001313,NA,0.20400807740279078,NA
10505020,21,6,0.19998372294721198,0.0017248238786730535,0.2044318000785095,3.7714218715387916e-4
10505021,1,1,0.19882224101383042,NA,0.2041773780368858,NA
10505023,1,1,0.2041702464030919,NA,0.20535274941179255,NA
10505024,21,6,0.20524578410849098,0.005634368124500362,0.20560243772186165,0.0012629977666728481
10505026,1,1,0.19840761162317647,NA,0.20408770105747226,NA
10505028,10,4,0.19983124871002075,0.0020129113828550823,0.20439904114240953,4.400655730369329e-4
10505030,10,4,0.1999852939336062,0.0019355381146137916,0.2044323586961535,4.239460069036989e-4
10505031,28,7,0.2001332149264412,0.0023266947820238994,0.2044655579763668,5.110452867516385e-4
10505033,10,4,0.20186117045125546,0.0026219375946544446,0.20484488192236608,5.763254207155158e-4
10505034,10,4,0.20074327144598075,0.002010882226110738,0.20459812924542703,4.415857504318039e-4
10505035,1,1,0.19843824516619332,NA,0.20409431377802145,NA
10505036,1,1,0.198444260635082,NA,0.20409561257709238,NA
10505037,10,4,0.20562784409420093,0.0064074980429764655,0.20569091555698177,0.001425503533361436
10505038,10,4,0.2030270476258429,0.005114035185814555,0.20510855876070105,0.001136809779108917
10505039,6,3,0.20093561163594037,0.002225294945510309,0.20464042040301963,4.899540130311075e-4
10505040,3,2,0.1994455138095612,0.0012041019228306645,0.2043134959830742,2.61526721688467e-4
10505041,10,4,0.2012179317181895,0.002546667851130639,0.2047032008774378,5.608989493702726e-4
10505042,1,1,0.1980156222369094,NA,0.2040033446707454,NA
10505043,55,10,0.2013471039943919,0.0023656691748279667,0.2047313469956527,5.217653243291834e-4
10505044,1,1,0.19871115420829968,NA,0.20415331794198624,NA
10505045,1,1,0.1983434302176218,NA,0.20407385420489207,NA
10505046,45,9,0.20244845875597214,0.004224911039193678,0.2049783811255995,9.393131303571407e-4
10505047,10,4,0.20208973561436494,0.003979457503379585,0.20489838799551205,8.806145006511034e-4
10505048,3,2,0.19876462679958068,3.251914381806423e-4,0.2041649611758334,7.0456099633436e-5
10505049,10,4,0.20154806536374736,0.003339718623018674,0.20477731475045535,7.396987290165903e-4
10505051,3,2,0.20227963408228308,0.0032208900154829453,0.2049372017227099,7.105913286770567e-4
10505052,28,7,0.20133065457770366,0.0031840525553686336,0.20472955380087335,7.041904820885107e-4
10505053,45,9,0.1999923704003353,0.0018211570716012426,0.2044337427331799,3.999202861424698e-4
10505054,3,2,0.20147830070531306,0.0013592549935335996,0.20475820787383467,2.9936677031860775e-4
10505801,3,2,0.19906505497324428,4.5153103639509074e-4,0.20423015726347782,9.792114719424061e-5
10506001,1,1,0.1986210979968606,NA,0.20413383011193365,NA
10506002,21,6,0.2016931286016754,0.0031380904397800276,0.2048090837683059,6.936583803738816e-4
10506003,1,1,0.20023825097890943,NA,0.2044857005387793,NA
10506004,6,3,0.1989369148569935,5.756257896721592e-4,0.20420249993495793,1.2463495700692885e-4
10506005,1,1,0.19869088252643882,NA,0.20414892983607655,NA
10506006,36,8,0.20090725034566073,0.002311203808158436,0.20463470427179095,5.093762917916598e-4
10506007,6,3,0.1993562999608012,0.0011693516676188564,0.2042941550045258,2.546018864435758e-4
10506008,1,1,0.1991114514694516,NA,0.20424011821159102,NA
10506010,3,2,0.19933253485038033,0.0010201962291064518,0.20428872433740325,2.2138554975559169e-4
10506011,3,2,0.19864598427033847,5.421038875183413e-4,0.2041394294518675,1.171642284767588e-4
10506012,1,1,0.19982153680936976,NA,0.2043946892158514,NA
10506013,1,1,0.19884252386322815,NA,0.20418177349071712,NA
10506014,45,9,0.20201852340063128,0.0030829431470596443,0.20488057727163186,6.8211872579062e-4
10506015,3,2,0.20178822706763375,0.0029087769315002667,0.20482835616380343,6.416920236553694e-4
