p1_id,p1_EACODE,p1_District,p2_id,p2_EACODE,p2_District,h,ph_variogram,log_SOC_variogram
63,10505050,Mzimba,95,20603046,Lilongwe,280.9411057023244,0.4507548538874942,0.2787706231944197
63,10505050,Mzimba,96,20504001,Salima,265.2955340853671,0.4506250615261472,0.2786710093834014
63,10505050,Mzimba,97,31003041,Chikwawa,505.77174571412553,0.4509994543471525,0.27899871786585273
63,10505050,Mzimba,98,20505024,Salima,288.1919936889412,0.45079867585530126,0.2788059372406895
63,10505050,Mzimba,99,30107038,Mangochi,367.465821354758,0.45097662896845503,0.27896882518492444
64,31001006,Chikwawa,65,20406037,Dowa,314.1514327068684,0.450900536666703,0.27889335542105065
64,31001006,Chikwawa,66,20683004,Lilongwe,302.7650983876261,0.4508644852307304,0.2788613273853671
64,31001006,Chikwawa,67,10508010,Mzimba,433.6485553277631,0.4509961288126316,0.2789932291069383
64,31001006,Chikwawa,68,30103049,Mangochi,220.61796425554385,0.4497390522638296,0.27807950883880095
64,31001006,Chikwawa,69,10505053,Mzimba,528.9035108428269,0.4509997089272011,0.2789992481362033
64,31001006,Chikwawa,70,10502055,Mzimba,557.108799722825,0.4509998647217582,0.27899960780262334
64,31001006,Chikwawa,71,10203004,Karonga,722.5260923701893,0.45099999848786915,0.27899999137183756
64,31001006,Chikwawa,72,20601054,Lilongwe,245.70665800941845,0.45036179266293475,0.27848334132043756
64,31001006,Chikwawa,73,20505003,Salima,267.17142415983324,0.4506436836576025,0.2786849306820268
64,31001006,Chikwawa,74,10505028,Mzimba,553.8287979043821,0.4509998521142574,0.2789995769688451
64,31001006,Chikwawa,75,31009901,Chikwawa,37.50888276053631,0.3013179238277071,0.22915528712444708
64,31001006,Chikwawa,76,20201031,Nkhotakota,423.69284848769473,0.4509949265447095,0.27899148065972906
64,31001006,Chikwawa,77,20107016,Kasungu,378.1614950852828,0.450982522073172,0.27897564230011007
64,31001006,Chikwawa,78,20504008,Salima,276.58857264902315,0.4507240920727312,0.27874641151647417
64,31001006,Chikwawa,79,10309006,Nkhata Bay,549.3817795991515,0.45099983312416936,0.2789995312575878
64,31001006,Chikwawa,80,20204009,Nkhotakota,388.4659612403629,0.4509867895738161,0.27898079623399724
64,31001006,Chikwawa,81,31202012,Balaka,176.2417351984406,0.4468025114839618,0.27645141497385034
64,31001006,Chikwawa,82,20107012,Kasungu,388.031630805652,0.4509866327795302,0.27898060282902826
64,31001006,Chikwawa,83,10301903,Nkhata Bay,522.6096835115667,0.4509996546512401,0.27899913062494835
64,31001006,Chikwawa,84,31001001,Chikwawa,11.42600216248853,0.21601584556244344,0.20802800682433484
64,31001006,Chikwawa,85,20201032,Nkhotakota,423.3285186400612,0.4509948760807204,0.2789914087436403
64,31001006,Chikwawa,86,10203004,Karonga,731.76954660109,0.4509999988236608,0.2789999930290334
64,31001006,Chikwawa,87,10203019,Karonga,714.2057816787254,0.4509999981043651,0.27899998954574384
64,31001006,Chikwawa,88,10106902,Chitipa,655.7074746861143,0.45099999071175256,0.2789999596834376
64,31001006,Chikwawa,89,10508007,Mzimba,436.4697843888877,0.4509964144260836,0.27899365581183705
64,31001006,Chikwawa,90,10506902,Mzimba,489.8873460546384,0.4509991599119521,0.2789981502864606
64,31001006,Chikwawa,91,10301006,Nkhata Bay,528.7957287740919,0.45099970807367223,0.2789992462640741
64,31001006,Chikwawa,92,10501040,Mzimba,498.1152203571109,0.45099932818428407,0.27899847012346785
64,31001006,Chikwawa,93,30101042,Mangochi,221.23726782815496,0.4497600635607689,0.2780925288484649
64,31001006,Chikwawa,94,20115901,Kasungu,446.50244062401936,0.450997269821669,0.27899496679835634
64,31001006,Chikwawa,95,20603046,Lilongwe,266.5636891043599,0.4506377541495514,0.278680486250427
